Age,Weight_kg,target_derm,age_squared,weight_zscore_by_breed,age_weight_interaction,breed_is_other,is_vaccinated,has_parasite_history,has_chronic_illness,has_allergies,has_skin_history,has_heart_history,has_dental_issues,has_kidney_history,has_surgery_history,no_previous_conditions,chronic_conditions_count,has_fever,has_diarrhea,has_weight_loss,has_pain,has_coughing,has_lethargy,has_weakness,has_vomiting,has_anorexia,has_sneezing,has_pains,has_loss_of_appetite,has_death,has_depression,has_lameness,has_nasal_discharge,has_uteria_inertia,has_fetopelvic_dispropotion,has_malpresentation,has_swelling,has_blindness,has_dehydration,has_dyspnea,has_difficulty_in_breathing,has_dullness,has_poor_appetite,has_skin_rashes,has_difficulty_breathing,has_emaciation,has_ruffled_feathers,gi_symptoms_count,respiratory_symptoms_count,systemic_symptoms_count,neurological_symptoms_count,dermatological_symptoms_count,total_symptoms_count,fever_and_diarrhea,fever_and_vomiting,weightloss_and_anorexia,pain_and_vomiting,coughing_and_sneezing,weakness_and_weightloss,breed_grouped_beagle,breed_grouped_boxer,breed_grouped_bulldog,breed_grouped_german shepherd,breed_grouped_golden retriever,breed_grouped_labrador retriever,breed_grouped_mixed breed,breed_grouped_poodle,breed_grouped_rottweiler,breed_grouped_yorkshire terrier,age_bucket_puppy,age_bucket_adult,age_bucket_senior,ruta_imagen
10.2,4.0,0,104.04,-1.071997343519137,40.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\HEALTHY_025_jpg.rf.41b3a41f8a26b2c6a4eec6c7d6413ee9.jpg
13.1,7.6,0,171.61,0.7136809982390228,99.56,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_124_jpg.rf.3fb24583108ca5a391f535c222b3ab79.jpg
9.2,32.8,0,84.63999999999999,-0.3425874532125301,301.75999999999993,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\Image_6_jpg.rf.fd7b148de0f46d6f4169114e520294cb.jpg
5.4,35.5,0,29.160000000000004,0.1189157893374142,191.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_044_jpg.rf.6a0a87043bbd53e9b91e2f04942c39fc.jpg
14.2,33.0,0,201.64,1.217092052567743,468.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,train\Healthy\HEALTHY_042_jpg.rf.a2379c8c9e32116a5ba465a2685b2cde.jpg
1.3,17.1,0,1.6900000000000002,-1.2150845864746036,22.230000000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\pic30_jpg.rf.bf1ad941ce0f4892f4b8fa268284402f.jpg
13.5,25.4,1,182.25,0.5248115417265398,342.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\demodicosis\IMG_5172_jpeg_jpg.rf.2d686dd99d663dae3417c229ac0aedcc.jpg
1.8,29.6,0,3.24,-0.8895542591976481,53.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_030_jpg.rf.d2d93b87629dc89152c04783c4a4cf66.jpg
4.2,8.5,1,17.64,1.2443669604286014,35.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Fungal_infections\Fungal4_png_jpg.rf.b3e670b104188aec4253595723f6d527.jpg
14.4,15.2,1,207.36,-1.520243718312117,218.88,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Dermatitis\HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000504_png_jpg.rf.e5e0bf8ce9d299e65d56332a9c451e4a.jpg
7.3,25.0,1,53.29,-1.6758190428012565,182.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Dermatitis\fungal_dermatitis_4935_11_600_webp_jpg.rf.1bb2d83b194f9b693e7015070d847b07.jpg
8.1,27.7,0,65.61,-1.2143158002513126,224.37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_051_jpg.rf.89fbc7373aaefed89efbc56da30ad74c.jpg
8.2,15.0,0,67.24,-1.6552992695134476,123.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_087_jpg.rf.e4178ed04c4ef4c8d1cae08d17a8f8f5.jpg
13.5,19.2,1,182.25,-0.6470908524867077,259.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\demodicosis\1-26-_png_jpg.rf.e2ddf7b69cf6fc42e369ce760f696dae.jpg
9.5,31.5,0,90.25,-0.6974738946018445,299.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\best-dog-food-for-skin-allergies-feature-2_jpg.rf.bfa6f4d3d76c0d77788ef3805db06d30.jpg
2.6,15.3,1,6.760000000000001,-0.585195771398866,39.78,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,5,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Hypersensitivity\1642_jpg.rf.a0a8442fa7c95f0d3d74321dd919c038.jpg
2.3,22.1,1,5.289999999999999,-0.1669543887630711,50.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Dermatitis\May-is-allergy-awareness-month-here-at-The-Shot-Spot_00031_jpg.rf.8ba944a6f87bc3a074c1f199cf495bf6.jpg
1.9,45.0,0,3.61,1.6628227227616044,85.5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\dogs_154_jpg.rf.db58f6ba38f4adf0394658b48e637e46.jpg
6.0,17.5,1,36.0,-1.0181808204625065,105.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,train\Hypersensitivity\Hypersensitivity_image_4_jpg.rf.0639ac9474cf4fe27bfcd21674fe1b5f.jpg
14.5,28.4,1,210.25,1.3611607389117324,411.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\ringworm\436815977_459940293272172_9180748049987512532_n_jpg.rf.9b8b62650cfb3a670769f78206f8f2b6.jpg
4.6,14.2,0,21.16,-0.6972023593289944,65.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\HEALTHY_045_jpg.rf.491c04515519b12e39641e96e366be08.jpg
3.2,22.4,0,10.240000000000002,0.073566427435333,71.67999999999999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\Healthy\Image_7_jpg.rf.c003aa01129a595db4dca86057dc62e0.jpg
10.7,21.8,0,114.48999999999998,-0.0539937082094187,233.26,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_151_jpg.rf.99d34930c97447fb79d45bfcc7c9faa5.jpg
6.3,25.0,0,39.69,-1.8339130066657272,157.5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\dogs_040_jpg.rf.f75c886ad42a7f318602dd6756bb842b.jpg
9.7,30.1,0,94.09,-0.9288184667862046,291.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,0,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\dogs_152_jpg.rf.e4022c68abdf1bd0132ac024c51d05f0.jpg
4.7,17.2,0,22.090000000000003,-1.0836672853994125,80.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_149_jpg.rf.1146b7d28616cb1e0e72611831bf471a.jpg
7.0,15.0,0,49.0,-1.6552992695134476,105.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_082_jpg.rf.2641e9074ab43dae48bb90dad3ecc58d.jpg
4.8,27.6,0,23.04,-1.0570905716128345,132.48,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\HEALTHY_053_jpg.rf.66fb30e3f216566d845fd8d98d493beb.jpg
9.3,24.6,0,86.49000000000001,0.3617690174649457,228.78000000000003,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,train\Healthy\dogs_116_jpg.rf.c3dde0512dd62c0d441bb94435d00ba5.jpg
14.3,33.3,0,204.49,-0.3827676789533851,476.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\images-13_jpg.rf.31c8b83f7a04adc453eec2eec7b04c18.jpg
3.4,4.6,0,11.56,-0.8279791020351618,15.64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,5,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,train\Healthy\pic63_jpg.rf.a63a0b6a44563cf914b75671a254e315.jpg
12.3,36.8,0,151.29000000000002,0.2291610736963979,452.64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_055_jpg.rf.910ae1877e951e138131ee9944166b8e.jpg
3.3,16.7,0,10.89,-1.2989350022915267,55.10999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,5,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_048_jpg.rf.562e658ca98ad8c4392b8d1cb265dfde.jpg
6.5,31.4,0,42.25,1.0541733792148291,204.1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\80-2-_jpg.rf.198a2855be1ebf6d5fc81a505e09520e.jpg
7.9,8.6,0,62.41,1.295841722738551,67.94,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\HEALTHY_040_jpg.rf.5df7c47868712037cd1b3a8dca8aec87.jpg
12.8,27.2,0,163.84000000000003,0.9021384129026916,348.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_045_jpg.rf.491c04515519b12e39641e96e366be08.jpg
1.0,10.0,0,1.0,1.947009078458371,10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,train\Healthy\dogs_044_jpg.rf.d34c21e76f097bb36343613b43e8011b.jpg
14.3,8.6,0,204.49,1.2275676983304176,122.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\HEALTHY_019_jpg.rf.da72a4e58109de4ae6c56926c81630fb.jpg
8.5,3.0,1,72.25,-1.5867449666186344,25.5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Hypersensitivity\B9781416056638000070_f007-010-9781416056638_jpg.rf.8ad06a37c9700a3df1f7e40f4c1db7ce.jpg
0.9,26.5,0,0.81,0.9464131276446636,23.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,train\Healthy\dogs_040_jpg.rf.f75c886ad42a7f318602dd6756bb842b.jpg
3.6,41.0,1,12.96,1.059014987124337,147.6,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\ringworm\751D91EA-5029-4605-908B-7BA9605612AC_jpeg_jpg.rf.e97ff171de80a85d825f0d91db32b5a9.jpg
4.6,35.5,0,21.16,0.1702359699696873,163.29999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\dogs_154_jpg.rf.db58f6ba38f4adf0394658b48e637e46.jpg
1.6,41.5,1,2.5600000000000005,1.1249518127138136,66.4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Hypersensitivity\Hypersensitivity5_png_jpg.rf.4090c8670b1aceeb713f860ab1601aa5.jpg
6.3,28.2,0,39.69,-1.128852236816138,177.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\Healthy\pic58_jpg.rf.ef4f69356a8d12dac1157a9e8221e543.jpg
12.3,21.7,0,151.29000000000002,-0.0752537308168777,266.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_046_jpg.rf.79740ec8fca141d007737888904d44a1.jpg
4.6,6.4,1,21.16,0.0970169581293493,29.44,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,train\ringworm\ringworm-2-_jpg.rf.24ee96240fbb6bb861543b28c0f009bd.jpg
6.5,33.1,0,42.25,-0.3883526037598839,215.15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Healthy\dogs_084_jpg.rf.2fcc85bf9d54b7eeca5190b0e904037f.jpg
8.0,16.7,0,64.0,-1.1928113936275884,133.6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,5,0,0,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_056_jpg.rf.86bbb7a09fd89750ea36b76bfa840772.jpg
12.3,24.7,0,151.29000000000002,0.5534943380232293,303.81,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_139_jpg.rf.a3bcb9912e40ebb2b27b275316c28fac.jpg
6.8,40.0,0,46.24,1.9298612484867408,272.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\Image_9_jpg.rf.14564051eed6e6ddfbadb02edf8825b8.jpg
11.1,6.3,0,123.21,0.111922189609707,69.92999999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\Image_14_jpg.rf.d6cf06b8edf683d688d15b747dfdc6b9.jpg
9.4,29.1,1,88.36000000000001,-1.117082182133124,273.54,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Dermatitis\HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000456_png_jpg.rf.5e6fbe021b74cbe48beb48d3c391aaef.jpg
3.9,22.8,0,15.21,0.1586065178651683,88.92,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_088_jpg.rf.1988366fbb3034207cc9d940eb60b06a.jpg
13.0,25.0,0,169.0,0.6263270152292598,325.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\Image_4_jpg.rf.91ad37c33491d13d7d62cadd06d0c11a.jpg
8.4,15.1,0,70.56,-1.4784152229091527,126.84,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\055_jpg.rf.266a48340824fd37a9117261d06859c3.jpg
1.2,29.1,0,1.44,-0.8240538865022291,34.92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\Image_28_jpg.rf.3f2167d0603c7d0a6d04ec2f2533f0ce.jpg
10.2,28.4,0,104.04,-1.2350824558344535,289.67999999999995,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\dogs_134_jpg.rf.9f09bc1781a954cfb76a78536b6bdd5f.jpg
0.8,19.6,0,0.6400000000000001,-0.5217142055735102,15.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,train\Healthy\dogs_164_jpg.rf.dfe174f25e91f69f5debd83b871e4cec.jpg
8.2,6.7,0,67.24,0.3178212388495062,54.94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\dogs_118_jpg.rf.2e1c0b01b9981763f567011a1cd2ce7b.jpg
7.6,9.6,0,57.76,1.8105893458380484,72.96,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,5,1,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\636_jpg.rf.8c5053ff6ff61c7ef9d3bd3e41d9b33c.jpg
2.1,29.8,0,4.41,-0.7153034334506133,62.580000000000005,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\dogs_082_jpg.rf.6d81559aab69a8d14904054f2d8821d0.jpg
12.3,16.5,0,151.29000000000002,-1.236469036918859,202.95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\pic50_jpg.rf.1ccee71983192be93453f23f403ecf02.jpg
